case_id,oracle_split,injection_mode,target_rgroup,forcefield_type,energy_original,energy_failed,energy_delta,energy_delta_percentile,energy_delta_strict_pass,energy_delta_outlier_flag,ligand_valid,ligand_internal_severe_clash_count,target_num_severe_pairs,max_clash_depth,visual_qc_recommended,sample_path,failed_ligand_sdf
case_001407,invalid_conformer,easy_rotation,R2,MMFF,8955927879.545776,8524662533.401828,-431265346.14394855,0.8813861386138614,False,abs_delta_ge_p95_or_50,False,1,3,1.1598951816558838,True,samples/case_001407.pkl,ligands/case_001407_failed.sdf
case_001421,invalid_conformer,directed_clash,R2,MMFF,8955927879.545776,8524662533.401828,-431265346.14394855,0.8813861386138614,False,abs_delta_ge_p95_or_50,False,1,3,1.1598951816558838,True,samples/case_001421.pkl,ligands/case_001421_failed.sdf
case_001417,invalid_conformer,directed_clash,R2,MMFF,8955927879.545776,8528207905.43203,-427719974.11374664,0.8807920792079208,False,abs_delta_ge_p95_or_50,False,1,3,1.5220661163330078,True,samples/case_001417.pkl,ligands/case_001417_failed.sdf
case_001454,invalid_conformer,directed_clash,R2,MMFF,9082218863.618261,8655890253.07136,-426328610.5469017,0.8803960396039604,False,abs_delta_ge_p95_or_50,False,3,8,1.6479144096374512,True,samples/case_001454.pkl,ligands/case_001454_failed.sdf
case_001420,invalid_conformer,directed_clash,R2,MMFF,8955927879.545776,8574284259.719733,-381643619.8260431,0.88,False,abs_delta_ge_p95_or_50,False,5,5,1.1561304330825806,True,samples/case_001420.pkl,ligands/case_001420_failed.sdf
case_000629,near_miss_contact,directed_clash,R3,MMFF,52412253557.99005,52033816665.90442,-378436892.0856323,0.8796039603960396,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000629.pkl,ligands/case_000629_failed.sdf
case_001458,invalid_conformer,directed_clash,R2,MMFF,9082218863.618261,8719011375.7948,-363207487.82346153,0.8792079207920792,False,abs_delta_ge_p95_or_50,False,1,3,0.8547486066818237,True,samples/case_001458.pkl,ligands/case_001458_failed.sdf
case_001418,duplicate_removed,directed_clash,R2,MMFF,8955927879.545776,8593453055.763866,-362474823.78190994,0.8786138613861386,False,abs_delta_ge_p95_or_50,True,0,4,1.263489007949829,True,samples/case_001418.pkl,ligands/case_001418_failed.sdf
case_001406,supported_single_rgroup,easy_rotation,R2,MMFF,8955927879.545776,8593453055.763866,-362474823.78190994,0.8786138613861386,False,abs_delta_ge_p95_or_50,True,0,4,1.263489007949829,True,samples/case_001406.pkl,ligands/case_001406_failed.sdf
case_000679,duplicate_removed,directed_clash,R3,MMFF,53417904475.30941,53056530791.5854,-361373683.72400665,0.8778217821782178,False,abs_delta_ge_p95_or_50,True,0,2,1.0114930868148804,True,samples/case_000679.pkl,ligands/case_000679_failed.sdf
case_000671,supported_single_rgroup,easy_rotation,R3,MMFF,53417904475.30941,53056530791.5854,-361373683.72400665,0.8778217821782178,False,abs_delta_ge_p95_or_50,True,0,2,1.0114930868148804,True,samples/case_000671.pkl,ligands/case_000671_failed.sdf
case_001761,invalid_conformer,directed_clash,R2,MMFF,925794482830.757,925443209048.9812,-351273781.77575684,0.8772277227722772,False,abs_delta_ge_p95_or_50,False,1,0,0.3503873348236084,True,samples/case_001761.pkl,ligands/case_001761_failed.sdf
case_001444,invalid_conformer,easy_rotation,R2,MMFF,9082218863.618261,8773035633.538486,-309183230.07977486,0.8766336633663366,False,abs_delta_ge_p95_or_50,False,6,9,1.9881912469863892,True,samples/case_001444.pkl,ligands/case_001444_failed.sdf
case_001451,invalid_conformer,directed_clash,R2,MMFF,9082218863.618261,8773035633.538486,-309183230.07977486,0.8766336633663366,False,abs_delta_ge_p95_or_50,False,6,9,1.9881912469863892,True,samples/case_001451.pkl,ligands/case_001451_failed.sdf
case_001408,invalid_conformer,easy_rotation,R2,MMFF,8955927879.545776,8657667173.656141,-298260705.8896351,0.8758415841584158,False,abs_delta_ge_p95_or_50,False,5,6,1.8771483898162842,True,samples/case_001408.pkl,ligands/case_001408_failed.sdf
case_001415,invalid_conformer,directed_clash,R2,MMFF,8955927879.545776,8657667173.656141,-298260705.8896351,0.8758415841584158,False,abs_delta_ge_p95_or_50,False,5,6,1.8771483898162842,True,samples/case_001415.pkl,ligands/case_001415_failed.sdf
case_001654,invalid_conformer,directed_clash,R3,MMFF,925006539986.4451,925295138472.4916,288598486.0465088,0.8752475247524752,False,abs_delta_ge_p95_or_50,False,1,0,0.14983916282653809,True,samples/case_001654.pkl,ligands/case_001654_failed.sdf
case_001419,supported_single_rgroup,directed_clash,R2,MMFF,8955927879.545776,8706303554.934143,-249624324.6116333,0.8748514851485149,False,abs_delta_ge_p95_or_50,True,0,3,1.17044997215271,True,samples/case_001419.pkl,ligands/case_001419_failed.sdf
case_000684,supported_single_rgroup,directed_clash,R3,MMFF,53417904475.30941,53179709725.5703,-238194749.73911285,0.8744554455445545,False,abs_delta_ge_p95_or_50,True,0,2,0.6200578212738037,True,samples/case_000684.pkl,ligands/case_000684_failed.sdf
case_001441,invalid_conformer,easy_rotation,R2,MMFF,9082218863.618261,8871256181.19251,-210962682.42575073,0.8740594059405941,False,abs_delta_ge_p95_or_50,False,1,3,0.5463054180145264,True,samples/case_001441.pkl,ligands/case_001441_failed.sdf
case_001416,invalid_conformer,directed_clash,R2,MMFF,8955927879.545776,8755828701.26654,-200099178.27923584,0.8736633663366337,False,abs_delta_ge_p95_or_50,False,5,4,1.5555391311645508,True,samples/case_001416.pkl,ligands/case_001416_failed.sdf
case_000616,near_miss_contact,easy_rotation,R3,MMFF,52412253557.99005,52225175761.87892,-187077796.11112976,0.8730693069306931,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000616.pkl,ligands/case_000616_failed.sdf
case_000627,duplicate_removed,directed_clash,R3,MMFF,52412253557.99005,52225175761.87892,-187077796.11112976,0.8730693069306931,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000627.pkl,ligands/case_000627_failed.sdf
case_001455,invalid_conformer,directed_clash,R2,MMFF,9082218863.618261,8899637185.899097,-182581677.7191639,0.8724752475247525,False,abs_delta_ge_p95_or_50,False,3,5,1.4150478839874268,True,samples/case_001455.pkl,ligands/case_001455_failed.sdf
case_000788,near_miss_contact,directed_clash,R3,MMFF,53834364216.84068,53661902857.98449,-172461358.85619354,0.8720792079207921,False,abs_delta_ge_p95_or_50,True,0,0,0.10507631301879883,True,samples/case_000788.pkl,ligands/case_000788_failed.sdf
case_002031,invalid_conformer,directed_clash,R3,MMFF,927039772095.8596,927196701557.6119,156929461.75231934,0.8716831683168317,False,abs_delta_ge_p95_or_50,False,1,0,0.34130001068115234,True,samples/case_002031.pkl,ligands/case_002031_failed.sdf
case_000735,supported_single_rgroup,directed_clash,R3,MMFF,51121504008.45543,50975485278.40316,-146018730.05226898,0.8712871287128713,False,abs_delta_ge_p95_or_50,True,0,1,0.9530099630355835,True,samples/case_000735.pkl,ligands/case_000735_failed.sdf
case_000609,near_miss_contact,directed_clash,R2,MMFF,52412253557.99005,52554693051.199005,142439493.20895386,0.8708910891089109,False,abs_delta_ge_p95_or_50,True,0,0,0.050043582916259766,True,samples/case_000609.pkl,ligands/case_000609_failed.sdf
case_000605,duplicate_removed,directed_clash,R2,MMFF,52412253557.99005,52548514591.72304,136261033.73298645,0.8702970297029703,False,abs_delta_ge_p95_or_50,True,0,0,0.20390057563781738,True,samples/case_000605.pkl,ligands/case_000605_failed.sdf
case_000597,near_miss_contact,easy_rotation,R2,MMFF,52412253557.99005,52548514591.72304,136261033.73298645,0.8702970297029703,False,abs_delta_ge_p95_or_50,True,0,0,0.20390057563781738,True,samples/case_000597.pkl,ligands/case_000597_failed.sdf
case_000596,near_miss_contact,easy_rotation,R2,MMFF,52412253557.99005,52541501912.76151,129248354.77146149,0.8697029702970297,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000596.pkl,ligands/case_000596_failed.sdf
case_000760,near_miss_contact,easy_rotation,R2,MMFF,53834364216.84068,53706733493.88131,-127630722.95937347,0.8693069306930693,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000760.pkl,ligands/case_000760_failed.sdf
case_001405,supported_single_rgroup,easy_rotation,R2,MMFF,8955927879.545776,8830413857.68081,-125514021.86496544,0.8689108910891089,False,abs_delta_ge_p95_or_50,True,0,1,0.5524635314941406,True,samples/case_001405.pkl,ligands/case_001405_failed.sdf
case_000768,duplicate_removed,directed_clash,R2,MMFF,53834364216.84068,53710410038.71429,-123954178.12639618,0.8683168316831683,False,abs_delta_ge_p95_or_50,True,0,0,0.09946513175964355,True,samples/case_000768.pkl,ligands/case_000768_failed.sdf
case_000759,near_miss_contact,easy_rotation,R2,MMFF,53834364216.84068,53710410038.71429,-123954178.12639618,0.8683168316831683,False,abs_delta_ge_p95_or_50,True,0,0,0.09946513175964355,True,samples/case_000759.pkl,ligands/case_000759_failed.sdf
case_000706,near_miss_contact,easy_rotation,R2,MMFF,51121504008.45543,51241878103.01451,120374094.55908203,0.8677227722772277,False,abs_delta_ge_p95_or_50,True,0,0,0.3960099220275879,True,samples/case_000706.pkl,ligands/case_000706_failed.sdf
case_000611,near_miss_contact,directed_clash,R2,MMFF,52412253557.99005,52524073818.11261,111820260.1225586,0.8673267326732673,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000611.pkl,ligands/case_000611_failed.sdf
case_000716,supported_single_rgroup,directed_clash,R2,MMFF,51121504008.45543,51233248516.988,111744508.53256989,0.8669306930693069,False,abs_delta_ge_p95_or_50,True,0,1,0.6308212280273438,True,samples/case_000716.pkl,ligands/case_000716_failed.sdf
case_000719,near_miss_contact,directed_clash,R2,MMFF,51121504008.45543,51230257860.42772,108753851.97229004,0.8665346534653465,False,abs_delta_ge_p95_or_50,True,0,0,0.3960099220275879,True,samples/case_000719.pkl,ligands/case_000719_failed.sdf
case_001409,invalid_conformer,easy_rotation,R2,MMFF,8955927879.545776,8851959548.435223,-103968331.11055374,0.8661386138613861,False,abs_delta_ge_p95_or_50,False,1,2,0.6439504623413086,True,samples/case_001409.pkl,ligands/case_001409_failed.sdf
case_000772,near_miss_contact,directed_clash,R2,MMFF,53834364216.84068,53732992747.31583,-101371469.52485657,0.8657425742574257,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000772.pkl,ligands/case_000772_failed.sdf
case_000612,near_miss_contact,directed_clash,R2,MMFF,52412253557.99005,52512493294.095604,100239736.10555267,0.8653465346534653,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000612.pkl,ligands/case_000612_failed.sdf
case_000787,near_miss_contact,directed_clash,R3,MMFF,53834364216.84068,53735501880.51552,-98862336.3251648,0.8649504950495049,False,abs_delta_ge_p95_or_50,True,0,0,0.11503243446350098,True,samples/case_000787.pkl,ligands/case_000787_failed.sdf
case_000770,near_miss_contact,directed_clash,R2,MMFF,53834364216.84068,53739973137.03524,-94391079.80544281,0.8645544554455445,False,abs_delta_ge_p95_or_50,True,0,0,0.0027284622192382812,True,samples/case_000770.pkl,ligands/case_000770_failed.sdf
case_002482,invalid_conformer,directed_clash,R4,MMFF,471377798198.9425,471471813225.5118,94015026.5692749,0.863960396039604,False,abs_delta_ge_p95_or_50,False,1,3,1.0576679706573486,True,samples/case_002482.pkl,ligands/case_002482_failed.sdf
case_002468,invalid_conformer,easy_rotation,R4,MMFF,471377798198.9425,471471813225.5118,94015026.5692749,0.863960396039604,False,abs_delta_ge_p95_or_50,False,1,3,1.0576679706573486,True,samples/case_002468.pkl,ligands/case_002468_failed.sdf
case_000713,duplicate_removed,directed_clash,R2,MMFF,51121504008.45543,51206892026.48685,85388018.03141785,0.8631683168316832,False,abs_delta_ge_p95_or_50,True,0,1,0.6896872520446777,True,samples/case_000713.pkl,ligands/case_000713_failed.sdf
case_000705,supported_single_rgroup,easy_rotation,R2,MMFF,51121504008.45543,51206892026.48685,85388018.03141785,0.8631683168316832,False,abs_delta_ge_p95_or_50,True,0,1,0.6896872520446777,True,samples/case_000705.pkl,ligands/case_000705_failed.sdf
case_000666,near_miss_contact,directed_clash,R2,MMFF,53417904475.30941,53502342193.62942,84437718.32000732,0.8625742574257426,False,abs_delta_ge_p95_or_50,True,0,0,0.29792022705078125,True,samples/case_000666.pkl,ligands/case_000666_failed.sdf
case_000714,duplicate_removed,directed_clash,R2,MMFF,51121504008.45543,51200805130.671776,79301122.21634674,0.861980198019802,False,abs_delta_ge_p95_or_50,True,0,1,0.6869652271270752,True,samples/case_000714.pkl,ligands/case_000714_failed.sdf
case_000707,supported_single_rgroup,easy_rotation,R2,MMFF,51121504008.45543,51200805130.671776,79301122.21634674,0.861980198019802,False,abs_delta_ge_p95_or_50,True,0,1,0.6869652271270752,True,samples/case_000707.pkl,ligands/case_000707_failed.sdf
case_000652,near_miss_contact,easy_rotation,R2,MMFF,53417904475.30941,53495952393.10367,78047917.79425812,0.8613861386138614,False,abs_delta_ge_p95_or_50,True,0,0,0.29792022705078125,True,samples/case_000652.pkl,ligands/case_000652_failed.sdf
case_001457,supported_single_rgroup,directed_clash,R2,MMFF,9082218863.618261,9006651290.03663,-75567573.5816307,0.860990099009901,False,abs_delta_ge_p95_or_50,True,0,1,1.0556361675262451,True,samples/case_001457.pkl,ligands/case_001457_failed.sdf
case_000598,near_miss_contact,easy_rotation,R2,MMFF,52412253557.99005,52487365672.30773,75112114.31768036,0.8605940594059406,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000598.pkl,ligands/case_000598_failed.sdf
case_001445,invalid_conformer,easy_rotation,R2,MMFF,9082218863.618261,9011141276.378077,-71077587.24018478,0.8601980198019802,False,abs_delta_ge_p95_or_50,False,1,2,0.5792181491851807,True,samples/case_001445.pkl,ligands/case_001445_failed.sdf
case_000663,duplicate_removed,directed_clash,R2,MMFF,53417904475.30941,53488681712.10126,70777236.79184723,0.8596039603960396,False,abs_delta_ge_p95_or_50,True,0,0,0.3437528610229492,True,samples/case_000663.pkl,ligands/case_000663_failed.sdf
case_000653,near_miss_contact,easy_rotation,R2,MMFF,53417904475.30941,53488681712.10126,70777236.79184723,0.8596039603960396,False,abs_delta_ge_p95_or_50,True,0,0,0.3437528610229492,True,samples/case_000653.pkl,ligands/case_000653_failed.sdf
case_000660,near_miss_contact,directed_clash,R2,MMFF,53417904475.30941,53348409217.027084,-69495258.28232574,0.859009900990099,False,abs_delta_ge_p95_or_50,True,0,0,0.3680126667022705,True,samples/case_000660.pkl,ligands/case_000660_failed.sdf
case_001815,invalid_conformer,directed_clash,R3,MMFF,928166074597.43,928233471884.6172,67397287.18713379,0.8586138613861386,False,abs_delta_ge_p95_or_50,False,1,0,0.346477746963501,True,samples/case_001815.pkl,ligands/case_001815_failed.sdf
case_000761,near_miss_contact,easy_rotation,R2,MMFF,53834364216.84068,53769428190.84331,-64936025.99737549,0.858019801980198,False,abs_delta_ge_p95_or_50,True,0,0,0.09049749374389648,True,samples/case_000761.pkl,ligands/case_000761_failed.sdf
case_000769,duplicate_removed,directed_clash,R2,MMFF,53834364216.84068,53769428190.84331,-64936025.99737549,0.858019801980198,False,abs_delta_ge_p95_or_50,True,0,0,0.09049749374389648,True,samples/case_000769.pkl,ligands/case_000769_failed.sdf
case_000649,near_miss_contact,easy_rotation,R2,MMFF,53417904475.30941,53354011767.45482,-63892707.85459137,0.8572277227722772,False,abs_delta_ge_p95_or_50,True,0,0,0.32730841636657715,True,samples/case_000649.pkl,ligands/case_000649_failed.sdf
case_000664,duplicate_removed,directed_clash,R2,MMFF,53417904475.30941,53354011767.45482,-63892707.85459137,0.8572277227722772,False,abs_delta_ge_p95_or_50,True,0,0,0.32730841636657715,True,samples/case_000664.pkl,ligands/case_000664_failed.sdf
case_000607,duplicate_removed,directed_clash,R2,MMFF,52412253557.99005,52474892740.02602,62639182.035964966,0.8564356435643564,False,abs_delta_ge_p95_or_50,True,0,0,0.16524982452392578,True,samples/case_000607.pkl,ligands/case_000607_failed.sdf
case_000595,near_miss_contact,easy_rotation,R2,MMFF,52412253557.99005,52474892740.02602,62639182.035964966,0.8564356435643564,False,abs_delta_ge_p95_or_50,True,0,0,0.16524982452392578,True,samples/case_000595.pkl,ligands/case_000595_failed.sdf
case_000758,near_miss_contact,easy_rotation,R2,MMFF,53834364216.84068,53778453370.15622,-55910846.6844635,0.8558415841584158,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000758.pkl,ligands/case_000758_failed.sdf
case_000650,near_miss_contact,easy_rotation,R2,MMFF,53417904475.30941,53364015814.80746,-53888660.501953125,0.8554455445544554,False,abs_delta_ge_p95_or_50,True,0,0,0.29792022705078125,True,samples/case_000650.pkl,ligands/case_000650_failed.sdf
case_000659,near_miss_contact,directed_clash,R2,MMFF,53417904475.30941,53471514219.052925,53609743.743515015,0.855049504950495,False,abs_delta_ge_p95_or_50,True,0,0,0.39171648025512695,True,samples/case_000659.pkl,ligands/case_000659_failed.sdf
case_000720,near_miss_contact,directed_clash,R2,MMFF,51121504008.45543,51169394733.594635,47890725.13920593,0.8546534653465346,False,abs_delta_ge_p95_or_50,True,0,0,0.3960099220275879,True,samples/case_000720.pkl,ligands/case_000720_failed.sdf
case_000661,near_miss_contact,directed_clash,R2,MMFF,53417904475.30941,53457933796.22331,40029320.91390228,0.8542574257425742,False,abs_delta_ge_p95_or_50,True,0,0,0.36576199531555176,True,samples/case_000661.pkl,ligands/case_000661_failed.sdf
case_000718,ambiguous_region,directed_clash,R2,MMFF,51121504008.45543,51160922640.28237,39418631.826942444,0.8538613861386138,False,abs_delta_ge_p95_or_50,True,0,1,0.5851912498474121,True,samples/case_000718.pkl,ligands/case_000718_failed.sdf
case_000665,near_miss_contact,directed_clash,R2,MMFF,53417904475.30941,53379604761.0017,-38299714.30770874,0.8534653465346534,False,abs_delta_ge_p95_or_50,True,0,0,0.29792022705078125,True,samples/case_000665.pkl,ligands/case_000665_failed.sdf
case_000608,near_miss_contact,directed_clash,R2,MMFF,52412253557.99005,52448234654.151184,35981096.16113281,0.853069306930693,False,abs_delta_ge_p95_or_50,True,0,0,0.061991214752197266,True,samples/case_000608.pkl,ligands/case_000608_failed.sdf
case_000703,supported_single_rgroup,easy_rotation,R2,MMFF,51121504008.45543,51085772069.671974,-35731938.783454895,0.8524752475247525,False,abs_delta_ge_p95_or_50,True,0,1,0.6432061195373535,True,samples/case_000703.pkl,ligands/case_000703_failed.sdf
