case_id,view,angle,script_path,image_path,status,returncode,stderr_tail,camera_score,camera_focus,camera_target,camera_target_mode,displacement_axis_angle_degrees,displacement_axis_angle_gate_pass,ligand_occluded_fraction,center_line_blocked,camera_direction,camera_selection_tier,candidate_directions,interest_occluded_fraction,key_occluded_fraction,projection_area_score,interest_area_score,render_action
case_000002,clash_pair_vdw,clear_08,runs/phase2_visual_qc/case_000002/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/clash_pair_vdw_clear_08.png,rendered,0,,7.830377,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,61.058458,True,0.0,False,"0.279600,-0.452148,-0.846986",strict,1024,0.12,0.222222,0.53575,0.646585,existing_before_incremental
case_000002,clash_pair_vdw,clear_09,runs/phase2_visual_qc/case_000002/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/clash_pair_vdw_clear_09.png,rendered,0,,7.750628,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,34.347403,True,0.0,False,"0.195914,0.803711,0.561842",strict,1024,0.1,0.185185,0.633144,0.768197,existing_before_incremental
case_000002,clash_pair_vdw,clear_10,runs/phase2_visual_qc/case_000002/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/clash_pair_vdw_clear_10.png,rendered,0,,7.582317,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,86.52047,True,0.0,False,"0.763347,-0.375977,-0.525303",strict,1024,0.02,0.037037,0.409875,0.554817,existing_before_incremental
case_000002,clash_pair_vdw,clear_11,runs/phase2_visual_qc/case_000002/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/clash_pair_vdw_clear_11.png,rendered,0,,7.549806,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,50.128394,True,0.0,False,"0.805957,-0.356445,0.472630",strict,1024,0.06,0.111111,0.531602,0.586805,existing_before_incremental
case_000002,clash_pair_vdw,clear_12,runs/phase2_visual_qc/case_000002/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/clash_pair_vdw_clear_12.png,rendered,0,,7.391884,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,85.809785,True,0.0,False,"0.351563,0.524414,-0.775496",strict,1024,0.08,0.148148,0.584849,0.615558,existing_before_incremental
case_000002,ligand_delta,clear_01,runs/phase2_visual_qc/case_000002/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/ligand_delta_clear_01.png,rendered,0,,6.0,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,68.080741,True,0.0,False,"-0.130269,0.991211,-0.023043",strict,1024,0.0,0.0,1.0,1.0,existing_before_incremental
case_000002,ligand_delta,clear_02,runs/phase2_visual_qc/case_000002/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/ligand_delta_clear_02.png,rendered,0,,5.879554,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,73.710828,True,0.0,False,"0.241919,-0.969727,0.033251",strict,1024,0.0,0.0,0.979926,0.979926,existing_before_incremental
case_000002,ligand_delta,clear_03,runs/phase2_visual_qc/case_000002/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/ligand_delta_clear_03.png,rendered,0,,5.193331,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,38.242425,True,0.0,False,"-0.380485,-0.911133,-0.158328",strict,1024,0.0,0.0,0.865555,0.865555,existing_before_incremental
case_000002,ligand_delta,clear_04,runs/phase2_visual_qc/case_000002/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/ligand_delta_clear_04.png,rendered,0,,5.084507,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,79.197841,True,0.0,False,"-0.117698,-0.833008,0.540597",strict,1024,0.0,0.0,0.847418,0.847418,existing_before_incremental
case_000002,ligand_delta,clear_05,runs/phase2_visual_qc/case_000002/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/ligand_delta_clear_05.png,rendered,0,,4.944423,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,34.038868,True,0.0,False,"0.444045,0.875977,0.188386",strict,1024,0.0,0.0,0.82407,0.82407,existing_before_incremental
case_000002,ligand_delta,clear_06,runs/phase2_visual_qc/case_000002/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/ligand_delta_clear_06.png,rendered,0,,4.936636,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,89.67332,True,0.0,False,"-0.017506,0.754883,-0.655626",strict,1024,0.0,0.0,0.822773,0.822773,existing_before_incremental
case_000002,ligand_delta,clear_07,runs/phase2_visual_qc/case_000002/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/ligand_delta_clear_07.png,rendered,0,,4.826214,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,52.713885,True,0.0,False,"-0.133180,0.813477,0.566144",strict,1024,0.0,0.0,0.804369,0.804369,existing_before_incremental
case_000002,ligand_delta,clear_08,runs/phase2_visual_qc/case_000002/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/ligand_delta_clear_08.png,rendered,0,,4.755038,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,53.536599,True,0.0,False,"0.151821,-0.799805,-0.580743",strict,1024,0.0,0.0,0.792506,0.792506,existing_before_incremental
case_000002,ligand_delta,clear_09,runs/phase2_visual_qc/case_000002/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/ligand_delta_clear_09.png,rendered,0,,4.654287,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,77.152055,True,0.0,False,"-0.621251,0.735352,-0.270749",strict,1024,0.0,0.0,0.775714,0.775714,existing_before_incremental
case_000002,ligand_delta,clear_10,runs/phase2_visual_qc/case_000002/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/ligand_delta_clear_10.png,rendered,0,,4.392795,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,71.422206,True,0.0,False,"0.569372,-0.678711,0.463861",strict,1024,0.0,0.0,0.732133,0.732133,existing_before_incremental
case_000002,ligand_delta,clear_11,runs/phase2_visual_qc/case_000002/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/ligand_delta_clear_11.png,rendered,0,,3.580749,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,79.264861,True,0.0,False,"0.786148,-0.606445,-0.119146",strict,1024,0.0,0.0,0.596792,0.596792,existing_before_incremental
case_000002,ligand_delta,clear_12,runs/phase2_visual_qc/case_000002/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/ligand_delta_clear_12.png,rendered,0,,3.390947,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,66.305957,True,0.0,False,"0.185128,-0.428711,0.884271",strict,1024,0.0,0.0,0.565158,0.565158,existing_before_incremental
case_000002,overlay_sticks,clear_01,runs/phase2_visual_qc/case_000002/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_sticks_clear_01.png,rendered,0,,9.785524,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,68.080741,True,0.0,False,"-0.130269,0.991211,-0.023043",strict,1024,0.0,0.0,1.0,1.0,existing_before_incremental
case_000002,overlay_sticks,clear_02,runs/phase2_visual_qc/case_000002/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_sticks_clear_02.png,rendered,0,,9.743884,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,73.710828,True,0.0,False,"0.241919,-0.969727,0.033251",strict,1024,0.0,0.0,0.979926,0.979926,existing_before_incremental
case_000002,overlay_sticks,clear_03,runs/phase2_visual_qc/case_000002/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_sticks_clear_03.png,rendered,0,,9.045131,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,33.264654,True,0.0,False,"0.617298,0.784180,0.063291",strict,1024,0.0,0.0,0.724419,0.724419,existing_before_incremental
case_000002,overlay_sticks,clear_04,runs/phase2_visual_qc/case_000002/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_sticks_clear_04.png,rendered,0,,8.607548,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,67.237364,True,0.0,False,"0.880625,-0.473633,0.013128",strict,1024,0.0,0.0,0.524245,0.524245,existing_before_incremental
case_000002,overlay_sticks,clear_05,runs/phase2_visual_qc/case_000002/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_sticks_clear_05.png,rendered,0,,8.14247,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,86.874185,True,0.0,False,"0.176419,0.672852,-0.718434",strict,1024,0.0,0.0,0.738941,0.738941,existing_before_incremental
case_000002,overlay_sticks,clear_06,runs/phase2_visual_qc/case_000002/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_sticks_clear_06.png,rendered,0,,8.047967,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,61.36648,True,0.0,False,"0.304502,-0.666992,-0.680000",strict,1024,0.0,0.0,0.698357,0.698357,existing_before_incremental
case_000002,overlay_sticks,clear_07,runs/phase2_visual_qc/case_000002/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_sticks_clear_07.png,rendered,0,,7.924579,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,86.74692,True,0.173913,False,"-0.111864,-0.725586,0.678978",strict,1024,0.138462,0.0,0.790392,0.790392,existing_before_incremental
case_000002,overlay_sticks,clear_08,runs/phase2_visual_qc/case_000002/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_sticks_clear_08.png,rendered,0,,7.914557,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,41.100875,True,0.0,False,"0.047052,0.721680,0.690626",strict,1024,0.0,0.0,0.673027,0.673027,existing_before_incremental
case_000002,overlay_sticks,clear_09,runs/phase2_visual_qc/case_000002/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_sticks_clear_09.png,rendered,0,,7.493618,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,51.877155,True,0.0,False,"0.591031,-0.372070,0.715714",strict,1024,0.0,0.0,0.499221,0.499221,existing_before_incremental
case_000002,overlay_sticks,clear_10,runs/phase2_visual_qc/case_000002/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_sticks_clear_10.png,rendered,0,,7.352069,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,60.234249,True,0.0,False,"0.890204,0.211914,-0.403273",strict,1024,0.0,0.0,0.252161,0.25219,existing_before_incremental
case_000002,overlay_sticks,clear_11,runs/phase2_visual_qc/case_000002/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_sticks_clear_11.png,rendered,0,,6.26705,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,64.258015,True,0.130435,False,"-0.155195,0.010742,0.987825",strict,1024,0.107692,0.0,0.330085,0.330085,existing_before_incremental
case_000002,overlay_sticks,clear_12,runs/phase2_visual_qc/case_000002/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_sticks_clear_12.png,rendered,0,,6.218317,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,50.778294,True,0.130435,False,"-0.101608,-0.047852,-0.993673",strict,1024,0.107692,0.0,0.305735,0.305735,existing_before_incremental
case_000002,overlay_surface,clear_01,runs/phase2_visual_qc/case_000002/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_surface_clear_01.png,rendered,0,,6.732692,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,35.225672,True,0.0,False,"0.516880,0.850586,0.096639",strict,1024,0.0,0.0,0.811346,0.811346,existing_before_incremental
case_000002,overlay_surface,clear_02,runs/phase2_visual_qc/case_000002/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_surface_clear_02.png,rendered,0,,6.677367,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,85.148806,True,0.0,False,"0.596890,-0.795898,0.101333",strict,1024,0.0,0.0,0.839507,0.839507,existing_before_incremental
case_000002,overlay_surface,clear_03,runs/phase2_visual_qc/case_000002/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_surface_clear_03.png,rendered,0,,6.54255,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,70.833441,True,0.0,False,"0.141747,0.913086,-0.382337",strict,1024,0.0,0.0,0.915509,0.915509,existing_before_incremental
case_000002,overlay_surface,clear_04,runs/phase2_visual_qc/case_000002/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_surface_clear_04.png,rendered,0,,6.5215,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,49.90461,True,0.0,False,"0.928575,-0.274414,0.249891",strict,1024,0.0,0.0,0.460294,0.460294,existing_before_incremental
case_000002,overlay_surface,clear_05,runs/phase2_visual_qc/case_000002/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_surface_clear_05.png,rendered,0,,6.415099,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,76.216021,True,0.0,False,"0.867507,-0.350586,-0.352876",strict,1024,0.0,0.0,0.406599,0.406599,existing_before_incremental
case_000002,overlay_surface,clear_06,runs/phase2_visual_qc/case_000002/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_surface_clear_06.png,rendered,0,,6.410002,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,43.239617,True,0.0,False,"0.897273,0.411133,-0.160847",strict,1024,0.0,0.0,0.332918,0.332918,existing_before_incremental
case_000002,overlay_surface,clear_07,runs/phase2_visual_qc/case_000002/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_surface_clear_07.png,rendered,0,,6.345946,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,65.020854,True,0.0,False,"0.329637,-0.815430,-0.475829",strict,1024,0.0,0.0,0.768113,0.768113,existing_before_incremental
case_000002,overlay_surface,clear_08,runs/phase2_visual_qc/case_000002/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_surface_clear_08.png,rendered,0,,6.262644,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,81.404631,True,0.0,False,"0.464535,0.483398,-0.741979",strict,1024,0.0,0.0,0.503211,0.503211,existing_before_incremental
case_000002,overlay_surface,clear_09,runs/phase2_visual_qc/case_000002/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_surface_clear_09.png,rendered,0,,6.207232,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,59.132381,True,0.0,False,"0.523493,-0.479492,0.704303",strict,1024,0.0,0.0,0.558602,0.558602,existing_before_incremental
case_000002,overlay_surface,clear_10,runs/phase2_visual_qc/case_000002/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_surface_clear_10.png,rendered,0,,6.160644,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,41.847586,True,0.0,False,"0.066437,0.829102,0.555137",strict,1024,0.0,0.0,0.744015,0.744015,existing_before_incremental
case_000002,overlay_surface,clear_11,runs/phase2_visual_qc/case_000002/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_surface_clear_11.png,rendered,0,,6.085154,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,72.279281,True,0.0,False,"0.441100,-0.319336,-0.838722",strict,1024,0.0,0.0,0.449304,0.449304,existing_before_incremental
case_000002,overlay_surface,clear_12,runs/phase2_visual_qc/case_000002/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000002/images/overlay_surface_clear_12.png,rendered,0,,5.788727,"69.306465,100.280167,8.635267","69.306465,100.280167,8.635267",rgroup_displacement_midpoint,30.044816,True,0.0,False,"0.319248,0.348633,0.881213",strict,1024,0.0,0.0,0.349841,0.349841,existing_before_incremental
case_000003,clash_pair_vdw,clear_01,runs/phase2_visual_qc/case_000003/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000003/images/clash_pair_vdw_clear_01.png,rendered,0,,8.731214,"68.951767,100.845058,8.586366","68.951767,100.845058,8.586366",rgroup_displacement_midpoint,68.337722,True,0.0,False,"0.456492,-0.887695,-0.060098",strict,1024,0.1,0.185185,0.848224,0.865221,existing_before_incremental
case_000003,clash_pair_vdw,clear_02,runs/phase2_visual_qc/case_000003/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000003/images/clash_pair_vdw_clear_02.png,rendered,0,,8.70568,"68.951767,100.845058,8.586366","68.951767,100.845058,8.586366",rgroup_displacement_midpoint,88.204838,True,0.0,False,"0.044183,0.999023,0.000000",strict,1024,0.04,0.074074,0.951228,0.959681,existing_before_incremental
case_000003,clash_pair_vdw,clear_03,runs/phase2_visual_qc/case_000003/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000003/images/clash_pair_vdw_clear_03.png,rendered,0,,8.497302,"68.951767,100.845058,8.586366","68.951767,100.845058,8.586366",rgroup_displacement_midpoint,88.970341,True,0.0,False,"0.385909,-0.600586,-0.700265",strict,1024,0.06,0.111111,0.648352,0.780917,existing_before_incremental
case_000003,clash_pair_vdw,clear_04,runs/phase2_visual_qc/case_000003/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000003/images/clash_pair_vdw_clear_04.png,rendered,0,,8.253092,"68.951767,100.845058,8.586366","68.951767,100.845058,8.586366",rgroup_displacement_midpoint,47.906339,True,0.0,False,"0.550077,-0.745117,0.377115",strict,1024,0.12,0.222222,0.751213,0.78945,existing_before_incremental
case_000003,clash_pair_vdw,clear_05,runs/phase2_visual_qc/case_000003/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000003/images/clash_pair_vdw_clear_05.png,rendered,0,,8.244789,"68.951767,100.845058,8.586366","68.951767,100.845058,8.586366",rgroup_displacement_midpoint,61.813787,True,0.0,False,"0.444045,0.875977,0.188386",strict,1024,0.02,0.037037,0.806608,0.909352,existing_before_incremental
case_000003,clash_pair_vdw,clear_06,runs/phase2_visual_qc/case_000003/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000003/images/clash_pair_vdw_clear_06.png,rendered,0,,8.179991,"68.951767,100.845058,8.586366","68.951767,100.845058,8.586366",rgroup_displacement_midpoint,88.470843,True,0.0,False,"0.229785,0.872070,-0.432079",strict,1024,0.04,0.074074,0.748675,0.862831,existing_before_incremental
case_000003,clash_pair_vdw,clear_07,runs/phase2_visual_qc/case_000003/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000003/images/clash_pair_vdw_clear_07.png,rendered,0,,8.116455,"68.951767,100.845058,8.586366","68.951767,100.845058,8.586366",rgroup_displacement_midpoint,65.285424,True,0.0,False,"0.707819,-0.590820,-0.387200",strict,1024,0.02,0.037037,0.527687,0.684156,existing_before_incremental
case_000003,clash_pair_vdw,clear_08,runs/phase2_visual_qc/case_000003/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000003/images/clash_pair_vdw_clear_08.png,rendered,0,,7.90437,"68.951767,100.845058,8.586366","68.951767,100.845058,8.586366",rgroup_displacement_midpoint,43.006539,True,0.0,False,"0.812093,-0.581055,0.053670",strict,1024,0.06,0.111111,0.629145,0.696656,existing_before_incremental
case_000003,clash_pair_vdw,clear_09,runs/phase2_visual_qc/case_000003/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000003/images/clash_pair_vdw_clear_09.png,rendered,0,,7.857164,"68.951767,100.845058,8.586366","68.951767,100.845058,8.586366",rgroup_displacement_midpoint,63.378661,True,0.0,False,"0.195914,0.803711,0.561842",strict,1024,0.1,0.185185,0.723583,0.786316,existing_before_incremental
case_000003,clash_pair_vdw,clear_10,runs/phase2_visual_qc/case_000003/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000003/images/clash_pair_vdw_clear_10.png,rendered,0,,7.445907,"68.951767,100.845058,8.586366","68.951767,100.845058,8.586366",rgroup_displacement_midpoint,83.272134,True,0.0,False,"0.594163,-0.186523,-0.782419",strict,1024,0.02,0.037037,0.348492,0.475426,existing_before_incremental
case_000003,clash_pair_vdw,clear_11,runs/phase2_visual_qc/case_000003/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000003/images/clash_pair_vdw_clear_11.png,rendered,0,,7.380449,"68.951767,100.845058,8.586366","68.951767,100.845058,8.586366",rgroup_displacement_midpoint,64.050581,True,0.0,False,"0.642978,0.733398,-0.220694",strict,1024,0.02,0.037037,0.556842,0.64742,existing_before_incremental
